,CTA Station,Station_Location,Venue,Venue Latitude,Venue Longitude,Venue Category
4621,LaSalle,"[41.875568, -87.631722]",JW Marriott Chicago,41.8793371,-87.6328322,Hotel
4622,LaSalle,"[41.875568, -87.631722]",Revival Food Hall,41.87956,-87.63055,Food Court
4623,LaSalle,"[41.875568, -87.631722]",Giordano's,41.878023,-87.634887,Pizza Place
4624,LaSalle,"[41.875568, -87.631722]",UMAI Japanese Kitchen & Sushi,41.87221295586109,-87.63072419318077,Japanese Restaurant
4625,LaSalle,"[41.875568, -87.631722]",Auditorium Theatre,41.87605807115569,-87.62530297973589,Theater
4626,LaSalle,"[41.875568, -87.631722]",Cafecito,41.87572380188488,-87.62638570202324,Cuban Restaurant
4627,LaSalle,"[41.875568, -87.631722]",Native Foods,41.878917,-87.631004,Vegetarian / Vegan Restaurant
4628,LaSalle,"[41.875568, -87.631722]",Jazz Showcase,41.87164953224227,-87.6287068370349,Jazz Club
4629,LaSalle,"[41.875568, -87.631722]",Skydeck Chicago,41.878827,-87.636432,Scenic Lookout
4630,LaSalle,"[41.875568, -87.631722]",Hostelling International Chicago,41.875757281650046,-87.6265365883164,Hostel
4631,LaSalle,"[41.875568, -87.631722]",Kimpton Gray Hotel,41.88087481612714,-87.63175159692764,Hotel
4632,LaSalle,"[41.875568, -87.631722]",Buddy Guy's Legends,41.87303431768606,-87.62613544504586,Music Venue
4633,LaSalle,"[41.875568, -87.631722]",sweetgreen,41.8788792,-87.6358363,Salad Place
4634,LaSalle,"[41.875568, -87.631722]",Lou Malnati's Pizzeria,41.871588484773355,-87.62742544507326,Pizza Place
4635,LaSalle,"[41.875568, -87.631722]",Symphony Center (Chicago Symphony Orchestra),41.87927535633318,-87.62468041570357,Concert Hall
4636,LaSalle,"[41.875568, -87.631722]",Warehouse Liquors,41.87337477294143,-87.62603320338408,Liquor Store
4637,LaSalle,"[41.875568, -87.631722]",Blick Art Materials,41.88091304192975,-87.62815105573134,Arts & Crafts Store
4638,LaSalle,"[41.875568, -87.631722]",The South Garden,41.87862583230066,-87.62420653764168,Garden
4639,LaSalle,"[41.875568, -87.631722]",Fitness Formula Club (FFC),41.87807370399003,-87.6386322958641,Gym
4640,LaSalle,"[41.875568, -87.631722]",The Art Institute of Chicago,41.87968946580023,-87.62325843965061,Art Museum
4641,LaSalle,"[41.875568, -87.631722]",Kriser's Natural Pet,41.869137,-87.627229,Pet Service
4642,LaSalle,"[41.875568, -87.631722]",Benjyehuda,41.88140598249916,-87.63239323865992,Falafel Restaurant
4643,LaSalle,"[41.875568, -87.631722]",Max's Take Out,41.87957010730595,-87.62669424818435,Hot Dog Joint
4644,LaSalle,"[41.875568, -87.631722]",ShowPlace ICON at Roosevelt Collection,41.8695233002326,-87.63271255790784,Multiplex
4645,LaSalle,"[41.875568, -87.631722]",Chicago Athletic Association,41.8816255,-87.6249418,Hotel
4646,LaSalle,"[41.875568, -87.631722]",sweetgreen,41.8822714,-87.629236,Salad Place
4647,LaSalle,"[41.875568, -87.631722]",Game Room,41.881745040337414,-87.62491138275158,Bar
4648,LaSalle,"[41.875568, -87.631722]",Cindy's,41.88169538551873,-87.62460021795313,New American Restaurant
4649,LaSalle,"[41.875568, -87.631722]",The Gage,41.88120182139492,-87.62448118100146,Gastropub
4650,LaSalle,"[41.875568, -87.631722]",Goddess and The Baker,41.8813047949221,-87.62611682811053,Café
4651,LaSalle,"[41.875568, -87.631722]",Nando's Peri-Peri,41.88132517058762,-87.62610609482775,Portuguese Restaurant
4652,LaSalle,"[41.875568, -87.631722]",Garrett Popcorn Shops,41.882053569756195,-87.62758562311237,Snack Place
4653,LaSalle,"[41.875568, -87.631722]",Naf Naf Grill,41.88126702765826,-87.6260884025218,Middle Eastern Restaurant
4654,LaSalle,"[41.875568, -87.631722]",Eleven City Diner,41.86845,-87.626118,Diner
4655,LaSalle,"[41.875568, -87.631722]",Civic Opera House,41.88262616495191,-87.63706660694655,Opera House
4656,LaSalle,"[41.875568, -87.631722]",Yoga Six,41.86756505396456,-87.63272128298414,Yoga Studio
4657,LaSalle,"[41.875568, -87.631722]",Lakefront Trail,41.88347,-87.62575,Trail
4658,LaSalle,"[41.875568, -87.631722]",Portillo's,41.8703068,-87.6401416,Hot Dog Joint
4659,LaSalle,"[41.875568, -87.631722]",Daley Plaza Picasso,41.883493214400346,-87.6298112824397,Public Art
4660,LaSalle,"[41.875568, -87.631722]",Starbucks,41.88429836912896,-87.63385097568745,Coffee Shop
4661,LaSalle,"[41.875568, -87.631722]",Heritage Green Park,41.87977914781557,-87.64006808135962,Park
4662,LaSalle,"[41.875568, -87.631722]",Grant Park,41.8766257847394,-87.61926269478862,Park
